"genID","uniqueID","finalPlantID","collector","county","country","lat","long","state"
"fly","EMEC_SI_SC_072312_278","Cymopterus lemmonii","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_SC_072312_276","Cymopterus lemmonii","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_SC_072312_270","Cymopterus lemmonii","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"sweat bee","EMEC_SI_SC_072112_141","Potentilla fruticosa","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_MM_073112_73","Erysimum capitatum","LCP","Socorro","USA"," 33!59'29.31\"N","107!11'1.23\"W","New Mexico"
"fly","EMEC_SI_PL_081112_234","Heracleum sphondylium","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"fly","EMEC_SI_PL_081112_299","Hymenoxys hoopesii","HLS","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"fly","EMEC_SI_MM_080312_138","Mirabilis oblongifolia","LCP","Socorro","USA"," 33!59'29.31\"N","107!11'1.23\"W","New Mexico"
"fly","EMEC_SI_MM_080112_223","Erysimum capitatum","LCP","Socorro","USA"," 33!59'29.31\"N","107!11'1.23\"W","New Mexico"
"fly","EMEC_SI_SC_072012_156","Potentilla hippiana","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_SC_072312_37","Potentilla hippiana","HLS","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_SC_072012_129","Cymopterus lemmonii","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_SC_072312_38","Potentilla hippiana","HLS","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_JC_071512_180","Potentilla fruticosa","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_PL_080912_84","Hymenoxys hoopesii","HLS","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"fly","EMEC_SI_PL_081112_196","Oxypolis fendleri","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
