"uniqueID","finalPlantID","collector","county","country","lat","long","state"
"EMEC_SI_SC_072712_156","Erigeron subtrinervis","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"EMEC_SI_SC_072312_147","Solidago multiradiata","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"EMEC_SI_SC_072012_71","Erigeron subtrinervis","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"EMEC_SI_PL_081312_117","Achillea millefolium","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_PL_081112_223","Cirsium parryi","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_CH_082212_85","Cosmos parviflorus","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_24","Heliomeris multiflora var. nevadensis","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_101","Psacalium decompositum","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_202","Psacalium decompositum","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_CH_082012_147","Psacalium decompositum","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"EMEC_SI_PL_081012_13","Cirsium parryi","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_PL_081012_224","Cirsium parryi","HLS","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_PL_081112_36","Cirsium parryi","HLS","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_PL_081112_1","Cirsium parryi","HLS","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_PL_081312_4","Cirsium parryi","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_PL_081312_1","Cirsium parryi","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_PL_081012_14","Cirsium parryi","LCP","Graham","USA"," 32!40'6.21\"N","109!52'39.51\"W","Arizona"
"EMEC_SI_SC_072612_226","Erigeron subtrinervis","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"EMEC_SI_SC_072712_25","Erigeron subtrinervis","HLS","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"EMEC_SI_MM_080412_208","Allium cernuum","LCP","Socorro","USA"," 33!59'29.31\"N","107!11'1.23\"W","New Mexico"
"EMEC_SI_MM_080212_268","Potentilla hippiana","HLS","Socorro","USA"," 33!59'29.31\"N","107!11'1.23\"W","New Mexico"
"EMEC_SI_MM_080212_73","Geranium caespitosum","LCP","Socorro","USA"," 33!59'29.31\"N","107!11'1.23\"W","New Mexico"
"EMEC_SI_MM_080212_210","Pennellia longifolia","HLS","Socorro","USA"," 33!59'29.31\"N","107!11'1.23\"W","New Mexico"
