UniqueID,TempID,Collector,SampleRound,Order,Family,Genus,SubGenus,Species,SubSpecies,PlantGenus,PlantSpecies,PlantFamily,Date,Dos,SampleRound.1,StartTime,EndTime,TempStart,TempEnd,WindStart,WindEnd,SkyStart,SkyEnd,Site,Country,State,County,Meadow,Forest,MtRange,Lat,Long,GenSp,PlantGenSp,Int,IntGen,PolSpec,PlantSpec,DateStart
SC_072312_242,242,LCP,2,Hymenoptera,Apidae,Bombus,,flavifrons,,Hymenoxys,richardsonii,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus flavifrons ,Hymenoxys richardsonii,Bombus flavifrons  Hymenoxys richardsonii,Bombus Hymenoxys,0.423948962,0.38002525,7/21/12
SC_072312_8,8,HLS,2,Hymenoptera,Apidae,Bombus,,huntii,,Hymenoxys,richardsonii,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus huntii ,Hymenoxys richardsonii,Bombus huntii  Hymenoxys richardsonii,Bombus Hymenoxys,0.50242369,0.38002525,7/21/12
SC_072312_9,9,HLS,2,Hymenoptera,Apidae,Bombus,,huntii,,Hymenoxys,richardsonii,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus huntii ,Hymenoxys richardsonii,Bombus huntii  Hymenoxys richardsonii,Bombus Hymenoxys,0.50242369,0.38002525,7/21/12
SC_072312_10,10,HLS,2,Hymenoptera,Apidae,Bombus,,huntii,,Hymenoxys,richardsonii,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus huntii ,Hymenoxys richardsonii,Bombus huntii  Hymenoxys richardsonii,Bombus Hymenoxys,0.50242369,0.38002525,7/21/12
SC_072312_248,248,LCP,2,Hymenoptera,Apidae,Bombus,,huntii,,Hymenoxys,richardsonii,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus huntii ,Hymenoxys richardsonii,Bombus huntii  Hymenoxys richardsonii,Bombus Hymenoxys,0.50242369,0.38002525,7/21/12
SC_072312_7,7,HLS,2,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Hymenoxys,richardsonii,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Agapostemen angelicus ,Hymenoxys richardsonii,Agapostemen angelicus  Hymenoxys richardsonii,Agapostemen Hymenoxys,0.264095135,0.38002525,7/21/12
SC_072312_241,241,LCP,2,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Hymenoxys,richardsonii,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Agapostemen angelicus ,Hymenoxys richardsonii,Agapostemen angelicus  Hymenoxys richardsonii,Agapostemen Hymenoxys,0.264095135,0.38002525,7/21/12
SC_072312_243,243,LCP,2,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Hymenoxys,richardsonii,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Agapostemen angelicus ,Hymenoxys richardsonii,Agapostemen angelicus  Hymenoxys richardsonii,Agapostemen Hymenoxys,0.264095135,0.38002525,7/21/12
SC_072312_245,245,LCP,2,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Hymenoxys,richardsonii,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Agapostemen angelicus ,Hymenoxys richardsonii,Agapostemen angelicus  Hymenoxys richardsonii,Agapostemen Hymenoxys,0.264095135,0.38002525,7/21/12
SC_072312_300,300,HLS,2,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Hymenoxys,richardsonii,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Agapostemen angelicus ,Hymenoxys richardsonii,Agapostemen angelicus  Hymenoxys richardsonii,Agapostemen Hymenoxys,0.264095135,0.38002525,7/21/12
SC_072312_247,247,LCP,2,Hymenoptera,Halictidae,Halictus,,farinosus,,Hymenoxys,richardsonii,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Halictus farinosus ,Hymenoxys richardsonii,Halictus farinosus  Hymenoxys richardsonii,Halictus Hymenoxys,0.185286305,0.38002525,7/21/12
SC_072312_244,244,LCP,2,Diptera,Syrphidae,Copestylum,,mexicana,,Hymenoxys,richardsonii,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Copestylum mexicana ,Hymenoxys richardsonii,Copestylum mexicana  Hymenoxys richardsonii,Copestylum Hymenoxys,0.170764405,0.38002525,7/21/12
SC_072612_172,172,LCP,3,Hymenoptera,Apidae,Bombus,,huntii,,Hymenoxys,richardsonii,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus huntii ,Hymenoxys richardsonii,Bombus huntii  Hymenoxys richardsonii,Bombus Hymenoxys,0.50242369,0.38002525,7/26/12
SC_072612_174,174,LCP,3,Hymenoptera,Apidae,Bombus,,huntii,,Hymenoxys,richardsonii,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus huntii ,Hymenoxys richardsonii,Bombus huntii  Hymenoxys richardsonii,Bombus Hymenoxys,0.50242369,0.38002525,7/26/12
SC_072612_171,171,LCP,3,Diptera,Syrphidae,Copestylum,,avidum,,Hymenoxys,richardsonii,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Copestylum avidum ,Hymenoxys richardsonii,Copestylum avidum  Hymenoxys richardsonii,Copestylum Hymenoxys,0.289739026,0.38002525,7/26/12
SC_072612_56,56,HLS,3,Diptera,Syrphidae,Copestylum,,lentum,,Hymenoxys,richardsonii,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Copestylum lentum ,Hymenoxys richardsonii,Copestylum lentum  Hymenoxys richardsonii,Copestylum Hymenoxys,0.231138913,0.38002525,7/26/12
SC_072712_213,213,LCP,4,Hymenoptera,Apidae,Bombus,,huntii,,Hymenoxys,richardsonii,Asteraceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus huntii ,Hymenoxys richardsonii,Bombus huntii  Hymenoxys richardsonii,Bombus Hymenoxys,0.50242369,0.38002525,7/27/12
SC_072712_217,217,LCP,4,Hymenoptera,Apidae,Bombus,,huntii,,Hymenoxys,richardsonii,Asteraceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus huntii ,Hymenoxys richardsonii,Bombus huntii  Hymenoxys richardsonii,Bombus Hymenoxys,0.50242369,0.38002525,7/27/12
SC_072712_58,58,HLS,4,Hymenoptera,Colletidae,Colletes,,gilensis,,Hymenoxys,richardsonii,Asteraceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Colletes gilensis ,Hymenoxys richardsonii,Colletes gilensis  Hymenoxys richardsonii,Colletes Hymenoxys,0.298200685,0.38002525,7/27/12
SC_072712_54,54,HLS,4,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Hymenoxys,richardsonii,Asteraceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Agapostemen angelicus ,Hymenoxys richardsonii,Agapostemen angelicus  Hymenoxys richardsonii,Agapostemen Hymenoxys,0.264095135,0.38002525,7/27/12
SC_072712_56,56,HLS,4,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Hymenoxys,richardsonii,Asteraceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Agapostemen angelicus ,Hymenoxys richardsonii,Agapostemen angelicus  Hymenoxys richardsonii,Agapostemen Hymenoxys,0.264095135,0.38002525,7/27/12
SC_072712_57,57,HLS,4,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Hymenoxys,richardsonii,Asteraceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Agapostemen angelicus ,Hymenoxys richardsonii,Agapostemen angelicus  Hymenoxys richardsonii,Agapostemen Hymenoxys,0.264095135,0.38002525,7/27/12
SC_072712_70,70,HLS,4,Hymenoptera,Apidae,Melissodes,Eumelissodes,confusa,,Hymenoxys,richardsonii,Asteraceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Melissodes confusa ,Hymenoxys richardsonii,Melissodes confusa  Hymenoxys richardsonii,Melissodes Hymenoxys,0.459107234,0.38002525,7/27/12
SC_072712_212,212,LCP,4,Hymenoptera,Apidae,Melissodes,Eumelissodes,confusa,,Hymenoxys,richardsonii,Asteraceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Melissodes confusa ,Hymenoxys richardsonii,Melissodes confusa  Hymenoxys richardsonii,Melissodes Hymenoxys,0.459107234,0.38002525,7/27/12
SC_072712_214,214,LCP,4,Hymenoptera,Apidae,Melissodes,Eumelissodes,confusa,,Hymenoxys,richardsonii,Asteraceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Melissodes confusa ,Hymenoxys richardsonii,Melissodes confusa  Hymenoxys richardsonii,Melissodes Hymenoxys,0.459107234,0.38002525,7/27/12
SC_072712_215,215,LCP,4,Hymenoptera,Apidae,Melissodes,Eumelissodes,confusa,,Hymenoxys,richardsonii,Asteraceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Melissodes confusa ,Hymenoxys richardsonii,Melissodes confusa  Hymenoxys richardsonii,Melissodes Hymenoxys,0.459107234,0.38002525,7/27/12
SC_072712_211,211,LCP,4,Diptera,Syrphidae,Copestylum,,avidum,,Hymenoxys,richardsonii,Asteraceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Copestylum avidum ,Hymenoxys richardsonii,Copestylum avidum  Hymenoxys richardsonii,Copestylum Hymenoxys,0.289739026,0.38002525,7/27/12
SC_072712_216,216,LCP,4,Diptera,Syrphidae,Copestylum,,avidum,,Hymenoxys,richardsonii,Asteraceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Copestylum avidum ,Hymenoxys richardsonii,Copestylum avidum  Hymenoxys richardsonii,Copestylum Hymenoxys,0.289739026,0.38002525,7/27/12
SC_072712_55,55,HLS,4,Diptera,Syrphidae,Copestylum,,lentum,,Hymenoxys,richardsonii,Asteraceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Copestylum lentum ,Hymenoxys richardsonii,Copestylum lentum  Hymenoxys richardsonii,Copestylum Hymenoxys,0.231138913,0.38002525,7/27/12
SC_072812_74,74,HLS,5,Hymenoptera,Apidae,Bombus,,huntii,,Hymenoxys,richardsonii,Asteraceae,7/28/12,18,6,9:45,13:55,69,72.4,2.5,0.9,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus huntii ,Hymenoxys richardsonii,Bombus huntii  Hymenoxys richardsonii,Bombus Hymenoxys,0.50242369,0.38002525,7/28/12
SC_072812_77,77,HLS,5,Hymenoptera,Apidae,Bombus,,huntii,,Hymenoxys,richardsonii,Asteraceae,7/28/12,18,6,9:45,13:55,69,72.4,2.5,0.9,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus huntii ,Hymenoxys richardsonii,Bombus huntii  Hymenoxys richardsonii,Bombus Hymenoxys,0.50242369,0.38002525,7/28/12
SC_072812_118,118,LCP,5,Hymenoptera,Apidae,Bombus,,huntii,,Hymenoxys,richardsonii,Asteraceae,7/28/12,18,6,9:45,13:55,69,72.4,2.5,0.9,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus huntii ,Hymenoxys richardsonii,Bombus huntii  Hymenoxys richardsonii,Bombus Hymenoxys,0.50242369,0.38002525,7/28/12
SC_072812_119,119,LCP,5,Hymenoptera,Apidae,Bombus,,huntii,,Hymenoxys,richardsonii,Asteraceae,7/28/12,18,6,9:45,13:55,69,72.4,2.5,0.9,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus huntii ,Hymenoxys richardsonii,Bombus huntii  Hymenoxys richardsonii,Bombus Hymenoxys,0.50242369,0.38002525,7/28/12
SC_072812_122,122,LCP,5,Hymenoptera,Apidae,Bombus,,huntii,,Hymenoxys,richardsonii,Asteraceae,7/28/12,18,6,9:45,13:55,69,72.4,2.5,0.9,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus huntii ,Hymenoxys richardsonii,Bombus huntii  Hymenoxys richardsonii,Bombus Hymenoxys,0.50242369,0.38002525,7/28/12
SC_072812_123,123,LCP,5,Hymenoptera,Apidae,Bombus,,huntii,,Hymenoxys,richardsonii,Asteraceae,7/28/12,18,6,9:45,13:55,69,72.4,2.5,0.9,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus huntii ,Hymenoxys richardsonii,Bombus huntii  Hymenoxys richardsonii,Bombus Hymenoxys,0.50242369,0.38002525,7/28/12
SC_072812_124,124,LCP,5,Hymenoptera,Apidae,Bombus,,huntii,,Hymenoxys,richardsonii,Asteraceae,7/28/12,18,6,9:45,13:55,69,72.4,2.5,0.9,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus huntii ,Hymenoxys richardsonii,Bombus huntii  Hymenoxys richardsonii,Bombus Hymenoxys,0.50242369,0.38002525,7/28/12
SC_072812_76,76,HLS,5,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Hymenoxys,richardsonii,Asteraceae,7/28/12,18,6,9:45,13:55,69,72.4,2.5,0.9,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Agapostemen angelicus ,Hymenoxys richardsonii,Agapostemen angelicus  Hymenoxys richardsonii,Agapostemen Hymenoxys,0.264095135,0.38002525,7/28/12
SC_072812_108,108,HLS,5,Lepidoptera,Lycaenidae,Hemiargus,,isola,,Hymenoxys,richardsonii,Asteraceae,7/28/12,18,6,9:45,13:55,69,72.4,2.5,0.9,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Hemiargus isola ,Hymenoxys richardsonii,Hemiargus isola  Hymenoxys richardsonii,Hemiargus Hymenoxys,0.259969741,0.38002525,7/28/12
SC_072812_78,78,HLS,5,Diptera,Syrphidae,Copestylum,,anna,,Hymenoxys,richardsonii,Asteraceae,7/28/12,18,6,9:45,13:55,69,72.4,2.5,0.9,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Copestylum anna ,Hymenoxys richardsonii,Copestylum anna  Hymenoxys richardsonii,Copestylum Hymenoxys,0.50858605,0.38002525,7/28/12
SC_072812_79,79,HLS,5,Diptera,Syrphidae,Copestylum,,avidum,,Hymenoxys,richardsonii,Asteraceae,7/28/12,18,6,9:45,13:55,69,72.4,2.5,0.9,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Copestylum avidum ,Hymenoxys richardsonii,Copestylum avidum  Hymenoxys richardsonii,Copestylum Hymenoxys,0.289739026,0.38002525,7/28/12
SC_072812_117,117,LCP,5,Diptera,Syrphidae,Copestylum,,lentum,,Hymenoxys,richardsonii,Asteraceae,7/28/12,18,6,9:45,13:55,69,72.4,2.5,0.9,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Copestylum lentum ,Hymenoxys richardsonii,Copestylum lentum  Hymenoxys richardsonii,Copestylum Hymenoxys,0.231138913,0.38002525,7/28/12
SC_072912_67,67,LCP,5,Hymenoptera,Andrenidae,Pseudopanurgus,,atricornis,,Hymenoxys,richardsonii,Asteraceae,7/29/12,19,7,10:35,12:10,64.7,71.6,4.2,3.2,partly cloudy,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Pseudopanurgus atricornis ,Hymenoxys richardsonii,Pseudopanurgus atricornis  Hymenoxys richardsonii,Pseudopanurgus Hymenoxys,0.509291663,0.38002525,7/28/12
SC_072912_15,15,HLS,5,Hymenoptera,Apidae,Bombus,,centralis,,Hymenoxys,richardsonii,Asteraceae,7/29/12,19,7,10:35,12:10,64.7,71.6,4.2,3.2,partly cloudy,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus centralis ,Hymenoxys richardsonii,Bombus centralis  Hymenoxys richardsonii,Bombus Hymenoxys,0.521419671,0.38002525,7/28/12
SC_072912_69,69,LCP,5,Hymenoptera,Apidae,Bombus,,huntii,,Hymenoxys,richardsonii,Asteraceae,7/29/12,19,7,10:35,12:10,64.7,71.6,4.2,3.2,partly cloudy,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Bombus huntii ,Hymenoxys richardsonii,Bombus huntii  Hymenoxys richardsonii,Bombus Hymenoxys,0.50242369,0.38002525,7/28/12
SC_072912_120,120,LCP,5,Lepidoptera,Lycaenidae,Hemiargus,,isola,,Hymenoxys,richardsonii,Asteraceae,7/29/12,19,7,10:35,12:10,64.7,71.6,4.2,3.2,partly cloudy,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Hemiargus isola ,Hymenoxys richardsonii,Hemiargus isola  Hymenoxys richardsonii,Hemiargus Hymenoxys,0.259969741,0.38002525,7/28/12
SC_072912_121,121,LCP,5,Lepidoptera,Lycaenidae,Hemiargus,,isola,,Hymenoxys,richardsonii,Asteraceae,7/29/12,19,7,10:35,12:10,64.7,71.6,4.2,3.2,partly cloudy,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Hemiargus isola ,Hymenoxys richardsonii,Hemiargus isola  Hymenoxys richardsonii,Hemiargus Hymenoxys,0.259969741,0.38002525,7/28/12
SC_072912_14,14,HLS,5,Diptera,Syrphidae,Copestylum,,avidum,,Hymenoxys,richardsonii,Asteraceae,7/29/12,19,7,10:35,12:10,64.7,71.6,4.2,3.2,partly cloudy,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Copestylum avidum ,Hymenoxys richardsonii,Copestylum avidum  Hymenoxys richardsonii,Copestylum Hymenoxys,0.289739026,0.38002525,7/28/12
SC_072912_66,66,LCP,5,Diptera,Syrphidae,Copestylum,,avidum,,Hymenoxys,richardsonii,Asteraceae,7/29/12,19,7,10:35,12:10,64.7,71.6,4.2,3.2,partly cloudy,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Copestylum avidum ,Hymenoxys richardsonii,Copestylum avidum  Hymenoxys richardsonii,Copestylum Hymenoxys,0.289739026,0.38002525,7/28/12
PL_080912_136,136,HLS,1,Hymenoptera,Apidae,Bombus,,centralis,,Hypericum,scouleri,Hypericaceae,8/9/12,30,1,9:53,15:00,74.1,78.4,1.9,2.6,clear,clear,PL,USA,Arizona,Graham,Hospital Flat,Coronado,Pinaleno Mts.,32.668392,109.877642,Bombus centralis ,Hypericum scouleri,Bombus centralis  Hypericum scouleri,Bombus Hypericum,0.521419671,0.351523951,8/9/12
PL_080912_335,335,LCP,1,Hymenoptera,Apidae,Bombus,,centralis,,Hypericum,scouleri,Hypericaceae,8/9/12,30,1,9:53,15:00,74.1,78.4,1.9,2.6,clear,clear,PL,USA,Arizona,Graham,Hospital Flat,Coronado,Pinaleno Mts.,32.668392,109.877642,Bombus centralis ,Hypericum scouleri,Bombus centralis  Hypericum scouleri,Bombus Hypericum,0.521419671,0.351523951,8/9/12
PL_081112_229,229,LCP,3,Hymenoptera,Apidae,Anthophora,,terminalis,,Hypericum,scouleri,Hypericaceae,8/11/12,32,3,8:47,13:00,69.8,75.2,1.1,3.7,clear,clear,PL,USA,Arizona,Graham,Hospital Flat,Coronado,Pinaleno Mts.,32.668392,109.877642,Anthophora terminalis ,Hypericum scouleri,Anthophora terminalis  Hypericum scouleri,Anthophora Hypericum,0.70437948,0.351523951,8/11/12
PL_081312_245,245,HLS,5,Lepidoptera,Hesperiidae,Hesperia,,pahaska,,Hypericum,scouleri,Hypericaceae,8/13/12,34,5,9:15,14:00,72.8,75,0.7,1.2,clear,clear,PL,USA,Arizona,Graham,Hospital Flat,Coronado,Pinaleno Mts.,32.668392,109.877642,Hesperia pahaska ,Hypericum scouleri,Hesperia pahaska  Hypericum scouleri,Hesperia Hypericum,0.442436657,0.351523951,8/13/12
CH_081912_4,4,HLS,2,Hymenoptera,Apidae,Melissodes,Eumelissodes,confusa,,Ipomoea,plummerae,Convolvulaceae,8/19/12,40,2,8:32,9:00,68.3,65,1.2,1.2,clear,partly cloudy,CH,USA,Arizona,Cochise,Barefoot,Coronado,Chiricahua Mts.,31.917411,109.278936,Melissodes confusa ,Ipomoea plummerae,Melissodes confusa  Ipomoea plummerae,Melissodes Ipomoea,0.459107234,0.278759322,8/19/12
CH_082212_36,36,HLS,5,Hymenoptera,Apidae,Anthophora,,urbana,,Ipomoea,plummerae,Convolvulaceae,8/22/12,43,5,8:15,9:52,72.1,70.5,0,0.8,clear,bright overcast,CH,USA,Arizona,Cochise,Barefoot,Coronado,Chiricahua Mts.,31.917411,109.278936,Anthophora urbana ,Ipomoea plummerae,Anthophora urbana  Ipomoea plummerae,Anthophora Ipomoea,0.42497583,0.278759322,8/22/12
JC_071212_95,95,LCP,1,Hymenoptera,Halictidae,Lasioglossum,Dialictus,ruidosense,,Ipomopsis,aggregata,Polemoniaceae,7/12/12,2,2,9:54,14:30,70.8,76.9,1.1,0,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Lasioglossum ruidosense ,Ipomopsis aggregata,Lasioglossum ruidosense  Ipomopsis aggregata,Lasioglossum Ipomopsis,0.232788579,0.734265086,7/11/12
JC_071412_1002,1002,LCP,2,Apodiformes,Trochilidae,Selasphorus,,platycercus,,Ipomopsis,aggregata,Polemoniaceae,7/14/12,4,3,8:55,13:00,64.2,73.9,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Selasphorus platycercus ,Ipomopsis aggregata,Selasphorus platycercus  Ipomopsis aggregata,Selasphorus Ipomopsis,0.892966844,0.734265086,7/14/12
JC_071412_1003,1003,LCP,2,Apodiformes,Trochilidae,Selasphorus,,platycercus,,Ipomopsis,aggregata,Polemoniaceae,7/14/12,4,3,8:55,13:00,64.2,73.9,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Selasphorus platycercus ,Ipomopsis aggregata,Selasphorus platycercus  Ipomopsis aggregata,Selasphorus Ipomopsis,0.892966844,0.734265086,7/14/12
JC_071412_1004,1004,LCP,2,Apodiformes,Trochilidae,Selasphorus,,platycercus,,Ipomopsis,aggregata,Polemoniaceae,7/14/12,4,3,8:55,13:00,64.2,73.9,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Selasphorus platycercus ,Ipomopsis aggregata,Selasphorus platycercus  Ipomopsis aggregata,Selasphorus Ipomopsis,0.892966844,0.734265086,7/14/12
